"id","repository_name","home_page","oai_pmh"
229,Computational Systems and Software Engineering Laboratory,http://eprints.csse.uom.gr/,http://eprints.csse.uom.gr/cgi/oai2
230,Conferences - ISCTE,http://conferencias.iscte.pt/,http://conferencias.iscte.pt/oai/
231,Contemporanea - Journal of Communication and Culture,http://revcom2.portcom.intercom.org.br/contemporanea/ojs/,http://revcom2.portcom.intercom.org.br/contemporanea/ojs/
232,CONDOR: Central Michigan University,http://condor.cmich.edu/,
233,Contracampo,http://revcom2.portcom.intercom.org.br/contracampo/ojs/,http://revcom2.portcom.intercom.org.br/contracampo/ojs/oai
234,CORA - Cork Open Research Archive,http://cora.ucc.ie/,http://cora.ucc.ie/oai/request
235,Cordoba University,http://www.unicordoba.edu.co:8080/index.jsp,http://www.unicordoba.edu.co:8080/dspace-oai/request/
236,Cornell: DigitalCommons@ILR,http://digitalcommons.ilr.cornell.edu/,http://digitalcommons.ilr.cornell.edu/cgi/oai2.cgi
237,Corvinus University of Budapest - Ph.D. dissertations,http://phd.lib.uni-corvinus.hu/,http://phd.lib.uni-corvinus.hu/perl/oai2
238,Cracow University of Technology Digital Library,http://www.biblos.pk.edu.pl/bc,
239,Cranfield CERES,http://dspace.lib.cranfield.ac.uk/,http://dspace.lib.cranfield.ac.uk/dspace-oai/request
240,CRITAOI,http://biblio.critaoi.auf.org/,http://biblio.critaoi.auf.org/perl/oai2
241,Crystallography Open Database,http://www.crystallography.net/,
242,CSeARCH,http://culturemachine.tees.ac.uk/CSeARCH.HTM,
243,CSIR Research Space,http://researchspace.csir.co.za/dspace/,
244,CSU Libraries: Digital Repository,http://digitool.library.colostate.edu/,http://digitool.library.colostate.edu/OAI-PUB
245,Cultivate Interactive,http://www.cultivate-int.org/,http://www.ukoln.ac.uk/metadata/ejournals/nph-oai.cgi
246,Curtin Institute of Technology Institutional Repository,http://espace.library.curtin.edu.au/R,http://espace.library.curtin.edu.au/OAI-PUB/2
247,Curtin University of Technology - Digital Theses,http://adt.curtin.edu.au/theses/browse/by_author/all.html,
248,CWI Publications Repository,http://repository.cwi.nl:8888/cwi_repository/home.php,http://repository.cwi.nl:8080/repository/cwi_publication/oai
249,Cybertesis Perú,http://www.cybertesis.edu.pe/,http://www.cybertesis.edu.pe:80/sdx/sdx/oai/sisbib/documents
250,Cybertesis UPC,http://cybertesis.upc.edu.pe/,http://cybertesis.upc.edu.pe/sdx/sdx/oai/upc/documents
251,Cybertesis. Tesis Electronicas de la Universidad de Chile,http://www.cybertesis.cl/,http://www.cybertesis.cl:8080/sdx/sdx/oai/uchile/documents
252,DALEA - Dalarna University Electronic Archive,http://dalea.du.se/,http://dalea.du.se/oai/
253,Dalhousie University D-Drive Document Server,http://locutus.cs.dal.ca:8088/,http://locutus.cs.dal.ca:8088/perl/oai2
254,DalSpace Home,http://dalspace.library.dal.ca/,http://dalspace.library.dal.ca:8080/oai
255,Danish Research Centre for Magnetic Resonance E-prints,http://www.drcmr.dk:8080/,http://www.drcmr.dk:8080/cgi/oai2
256,DASH Digital Access to Scholarship at Harvard,http://dash.harvard.edu/,http://dash.harvard.edu/oai/request
257,DBGPrints-Archiv / DBGPrints Repository,http://eprints.dbges.de/,http://eprints.dbges.de/cgi/oai2
258,De Montfort University Open Research Archive DORA,https://www.dora.dmu.ac.uk/,https://www.dora.dmu.ac.uk/dspace-oai/request
259,DEA @ DEENK,http://dea.lib.unideb.hu/,http://dea.lib.unideb.hu/oai/request
260,Deakin Research Online,http://dro.deakin.edu.au,http://dro.deakin.edu.au/oai.php
261,Delhi College of Engineering,http://202.141.12.109:8080/dspace,http://202.141.12.109:8080/dspace-oai/request
262,Delhi College of Engineering Repository,http://202.141.12.109/dspace,
263,deposit::hagen,http://deposit.fernuni-hagen.de/,http://deposit.fernuni-hagen.de/cgi/oai2
264,Deposito de Dissertacoes e Teses Digitais,http://dited.bn.pt/,http://dited.bn.pt/oaicat/OAIHandler
265,OpenDepot,http://opendepot.org/,http://opendepot.org/cgi/oai2
266,Der Dokumentenserver der Georg-August-Universität Göttingen (SUB Göttingen) - Documentserver of the Georg-August University of Goettingen (SUB Goettingen),http://webdoc.sub.gwdg.de/ ,http://www.gbv.de/goai/webdoc.php
267,Dexameni,http://xantho.lis.upatras.gr/dexameni/,http://xantho.lis.upatras.gr/dexameni/index.php/index/oai
268,DI-fusion - The institutional repository of Université Libre de Bruxelles,http://difusion.ulb.ac.be/,http://difusion-oai.ulb.ac.be/oai/request
269,DIALNET: Servicio de Alertas y Hemeroteca Virtual de Sumarios de Revistas Científicas Españolas,http://dialnet.unirioja.es/,http://dialnet.unirioja.es/oaites/OAIHandler
270,DIGAR - Digitaalne Arhiiv,http://digar.nlib.ee/,http://digar.nlib.ee/otsing/oai.jsp
271,Digitaal Wetenschappelijk Archief Utrecht,http://igitur-archive.library.uu.nl/search/search.php?language=en,http://dspace.library.uu.nl:8080/dspace-oai/request
272,Digital Academic Repository van de Universiteit van Amsterdam (UvA-DARE),http://dare.uva.nl/,http://dare.uva.nl/cgi/arno/oai/uvapub
449,EIoPortal,http://eiop.or.at/,http://eiop.or.at/cgi-bin/oaiserv.pl
273,Digital Archives@Colby,http://digitalarchives.colby.edu/,http://digitalarchives.colby.edu/cgi/oai2.cgi
274,Digital Case,http://library.case.edu/digitalcase/,http://digitalcase.case.edu:9000/fedora/oai
275,Digital Commons @ Butler University,http://digitalcommons.butler.edu/,http://digitalcommons.butler.edu/cgi/oai2.cgi
276,Digital Commons @ CFLGE,http://dc.cflge.org/,http://dc.cflge.org/cgi/oai2.cgi
277,Digital Commons @ Ryerson,http://digitalcommons.ryerson.ca/,http://digitalcommons.ryerson.ca/cgi/oai2.cgi
278,Digital Commons@ IWU,http://digitalcommons.iwu.edu/,http://digitalcommons.iwu.edu/cgi/oai2.cgi
279,Digital Commons@Wayne State University,http://digitalcommons.wayne.edu/,http://digitalcommons.wayne.edu/cgi/oai2.cgi
280,Digital Knowledge Repository of Central Drug Research Institute (DKR@CDRI),http://dkr.cdri.res.in:8080/dspace,http://dkr.cdri.res.in:8080/dspace-oai/request
281,Digital Library,http://www.unesco.kz/cgi-bin/library?a=p&p=home&l=en&w=utf-8,
282,Digital Library for Earth System Education,http://www.dlese.org/,http://www.dlese.org/oai/provider
283,Digital Library Network for Engineering and Technology,http://www.dlnet.vt.edu/,http://www.dlnet.vt.edu/oai2
284,Digital Library of the Caribbean,http://www.dloc.com/,http://ufdc.ufl.edu/
285,Digital Library of the Commons,http://dlc.dlib.indiana.edu/,
286,Digital Peer Publishing,http://www.dipp.nrw.de/,http://www.dipp.nrw.de/repository/oai
287,DIGITAL REPOSITORY at NTU (DR-NTU),http://repository.ntu.edu.sg/,http://repository.ntu.edu.sg/dspace-oai/request
288,Digital Repository at the University of Maryland,https://drum.umd.edu/,https://drum.umd.edu/dspace-oai/request
289,Digital Repository at University of Zaragoza (Spain): Digital Repository of University of Zaragoza,http://zaguan.unizar.es/?ln=en,
290,Digital Repository of the University of Wolverhampton,http://wlv.openrepository.com/wlv/,http://wlv.openrepository.com/wlv-oai/request
291,Digital.CSIC,http://digital.csic.es/,http://digital.csic.es/dspace-oai/request
292,Digital.Maag: Youngstown State University,http://digital.maag.ysu.edu/,http://digital.maag.ysu.edu:8080/dspace-oai/request
293,DigitalCollections@SIT,http://digitalcollections.sit.edu/,http://digitalcollections.sit.edu/cgi/oai2.cgi
294,DigitalCommons@Bryant University,http://digitalcommons.bryant.edu/,http://digitalcommons.bryant.edu/cgi/oai2.cgi
295,DigitalCommons@C.O.D.,http://dc.cod.edu/,http://dc.cod.edu/cgi/oai2.cgi
296,DigitalCommons@CalPoly,http://digitalcommons.calpoly.edu/,http://digitalcommons.calpoly.edu/cgi/oai2.cgi
297,DigitalCommons@Connecticut College,http://digitalcommons.conncoll.edu/,http://digitalcommons.conncoll.edu/cgi/oai2.cgi
298,DigitalCommons@Fayetteville State University,http://digitalcommons.uncfsu.edu/,http://digitalcommons.uncfsu.edu/cgi/oai2.cgi
299,DigitalCommons@Florida Atlantic University,http://digitalcommons.fau.edu/,http://digitalcommons.fau.edu/cgi/oai2.cgi
300,DigitalCommons@Fort Lewis College: Scholarship & Creativity FLC,http://digitalcommons.fortlewis.edu/,http://digitalcommons.fortlewis.edu/cgi/oai2.cgi
301,DigitalCommons@Liberty University,http://digitalcommons.liberty.edu/,http://digitalcommons.liberty.edu/cgi/oai2.cgi
302,DigitalCommons@Macalester College,http://digitalcommons.macalester.edu/,http://digitalcommons.macalester.edu/cgi/oai2.cgi
303,DigitalCommons@McMaster,http://digitalcommons.mcmaster.ca/,http://digitalcommons.mcmaster.ca/cgi/oai2.cgi
304,DigitalCommons@MiddleburyCollege,http://digitalcommons.middlebury.edu/,http://digitalcommons.middlebury.edu/cgi/oai2.cgi
305,DigitalCommons@Pace,http://digitalcommons.pace.edu/,http://digitalcommons.pace.edu/cgi/oai2.cgi
306,DigitalCommons@Providence,http://digitalcommons.providence.edu/,http://digitalcommons.providence.edu/cgi/oai2.cgi
307,DigitalCommons@Purdue,http://docs.lib.purdue.edu/,http://docs.lib.purdue.edu/cgi/oai2.cgi
308,"DigitalCommons@Robert W. Woodruff Library, Atlanta University Center",http://digitalcommons.auctr.edu/,http://digitalcommons.auctr.edu/cgi/oai2.cgi
309,DigitalCommons@RWU,http://digitalcommons.rwu.edu/,http://digitalcommons.rwu.edu/cgi/oai2.cgi
310,DigitalCommons@Simmons ,http://digitalcommons.simmons.edu/,http://digitalcommons.simmons.edu/cgi/oai2.cgi
311,DigitalCommons@Texas Tech University,http://thinktech.lib.ttu.edu,http://repositories.tdl.org/ttu-oai
312,DigitalCommons@The Texas Medical Center ,http://digitalcommons.library.tmc.edu/,http://digitalcommons.library.tmc.edu/cgi/oai2.cgi
313,DigitalCommons@UConn,http://digitalcommons.uconn.edu/,http://digitalcommons.uconn.edu/cgi/oai2.cgi
314,DigitalCommons@University of Georgia School of Law,http://digitalcommons.law.uga.edu/,http://digitalcommons.law.uga.edu/cgi/oai2.cgi
315,DigitalCommons@University of Maryland School of Law,http://digitalcommons.law.umaryland.edu/,http://digitalcommons.law.umaryland.edu/cgi/oai2.cgi
316,DigitalCommons@University of Nebraska - Lincoln,http://digitalcommons.unl.edu/,http://digitalcommons.unl.edu/cgi/oai2.cgi
317,DigitalCommons@University of Rhode Island,http://digitalcommons.uri.edu/,http://digitalcommons.uri.edu/cgi/oai2.cgi
318,DigitalCommons@USU,http://digitalcommons.usu.edu/,http://digitalcommons.usu.edu/cgi/oai2.cgi
319,Digitale Bibliothek Thueringen,http://www.db-thueringen.de/,http://www.db-thueringen.de/servlets/OAIDataProvider
320,Digitalni arhiv Filozofskog fakulteta u Zagrebu,http://darhiv.ffzg.hr/,http://darhiv.ffzg.hr/perl/oai2
321,DigitalResearch@Fordham,http://fordham.bepress.com/,http://fordham.bepress.com/cgi/oai2.cgi
322,Digitum : Depósito de la Universidad de Murcia,http://digitum.um.es/,http://digitum.um.es/dspace-oai/request
323,Diposit Digital de la UB ,http://diposit.ub.edu/,http://diposit.ub.edu/dspace-oai/request
324,Dipòsit de la Recerca de Catalunya (RECERCAT),http://www.recercat.net/,http://oai.recercat.net/request
325,Dipòsit Digital de Documents de la UAB - Servei de Biblioteques: Pàgina inicial,http://ddd.uab.es/,http://ddd.uab.es/oai2d
326,Dirección General de Bibliotecas de la Universidad Veracruzana,http://148.226.9.79:8080/dspace,http://148.226.9.79:8080/dspace-oai/request
327,DiscoverArchive,http://DiscoverArchive.Vanderbilt.edu/,http://discoverarchive.vanderbilt.edu/dspace-oai/request
389,Institutional Repository of Ural Federal University,http://elar.urfu.ru/,http://elar.urfu.ru/oai/request
328,"Dissertations of the University of Hamburg, GERMANY, provided by SUB Hamburg",http://www.sub.uni-hamburg.de/opus/,http://www.sub.uni-hamburg.de/opus/oai/oai2.php
329,Division of Academic and Health Affairs Repository,http://repository.ucop.edu/,http://repository.ucop.edu/cgi/oai2.cgi
330, Diálogo Científico,http://dici.ibict.br/,http://dici.ibict.br/perl/oai2
331,dKNAV,http://dlib.lib.cas.cz/,http://dlib.lib.cas.cz/cgi/oai2
332,Dlearn at University of Arizona,https://dlearn.arizona.edu/,https://dlearn.arizona.edu/dspace-oai/request
333,DLIST: Digital Library of Information Science and Technology,http://dlist.sir.arizona.edu/,http://dlist.sir.arizona.edu/perl/oai2
334,DLR electronic library,http://elib.dlr.de/,http://elib.dlr.de/perl/oai2
335,DML-CZ - Czech Digital Mathematics Library,http://dml.cz/,http://dml.cz/dspace-oai/request
336,DOAJ Directory of Open Access Journals,http://www.doaj.org/,http://www.doaj.org/oai
337,DocTA - Doctoral Theses Archive,http://www.unicatt.it/docta,http://tesionline.unicatt.it/dspace-oai/request
338,Document Server@UHasselt,https://doclib.uhasselt.be/dspace,http://doclib.uhasselt.be/dspace-oai/request
339,Documentación en ciencias de la comunicación CC-DOC ITESO-CONACYT,http://ccdoc.iteso.mx/,http://ccdoc.iteso.mx/oai.aspx
340,Documenting the American South (University of North Carolina),http://docsouth.unc.edu/,http://www.lib.unc.edu/cgi-bin/oai/das/das/das/oai.pl
341,DoKS @ KATHO,http://doks.katho.be/,http://doks.katho.be/oai
342,DoKS @ Katholieke Hogeschool Brugge Oostende,http://salamanca.khbo.be:8080/doks/,http://salamanca.khbo.be:8080/doks/oai
343, Dokumentenserver der Fachhochschule Münster,http://www.hb.fh-muenster.de/index.php,http://www.hb.fh-muenster.de/opus/fhms/phpoai/oai2.php
344,DORAS EPrints Institutional Repository,http://doras.dcu.ie/,http://doras.dcu.ie/perl/oai2
345,Doshisha University Academic Repository,http://elib.doshisha.ac.jp/,http://elib.doshisha.ac.jp/cgi-bin/oai/so_oai2.cgi
346,iDEA: Drexel Libraries E-Repository And Archives ,http://idea.library.drexel.edu/,https://idea.library.drexel.edu/oai/request
347,Dryad,http://www.datadryad.org/,http://www.datadryad.org/oai
348,Dryden Technical Reports Server,http://dtrs.dfrc.nasa.gov/,http://dtrs.dfrc.nasa.gov/perl/oai2
349,DSA University Parthenope of Naples - Pubblications ,http://dsa.uniparthenope.it/dsa/Servizi/Pubblicazioni/tabid/945/language/it-IT/Default.aspx,
350,DSpace - Tor Vergata,http://dspace.uniroma2.it/dspace/,http://dspace.uniroma2.it/dspace-oai/
351,DSpace -- Corporacion Universitaria Minuto de Dios: Pàgina de inicio,http://dspace.uniminuto.edu:8000/dspace/,http://dspace.uniminuto.edu:8000/dspace-oai/request
352,DSpace @ INFLIBNET: Home,http://dspace.inflibnet.ac.in/,http://dspace.inflibnet.ac.in/dspace-oai/request
353,Dspace @ University Library Nijmegen,http://dare.ubn.kun.nl/,http://dare.ubn.kun.nl/oai
354,DSpace at Bangalore Management Academy: Home,http://bma.ac.in:8080/dspace,http://bma.ac.in:8080/dspace-oai/request
355,DSpace at BRAC University,http://dspace.bracu.ac.bd/,
356,DSpace at Bromley College,http://vle.bromley.ac.uk/dspace/,http://vle.bromley.ac.uk/dspace-oai/request
357,DSpace at Cambridge,https://www.repository.cam.ac.uk/,https://www.repository.cam.ac.uk/oai/request
358,DSpace at Case,http://tech-team-help.cwru.edu/,http://tech-team-help.cwru.edu/dspace-oai/request
359,DSpace at FCUniversity: 主頁,http://140.134.132.124:8080/dspace/,http://140.134.132.124:8080/dspace-oai/request
360,"DSpace at Guru Gobind Singh Indraprastha University, Delhi",http://dspace.ipu.ernet.in:8080/dspace/,http://dspace.ipu.ernet.in:8080/dspace-oai/request
361,DSpace at Halmstad University,http://dspace.hh.se/dspace/,http://dspace.hh.se/dspace-oai/request
362,DSpace at Howest,http://dspace.howest.be/,
363,"DSpace at ICFAI BUSINESS SCHOOL (IBS), Ahmedabad",http://202.131.96.59:8080/dspace,http://202.131.96.59:8080/dspace-oai/request
364,DSpace at ICSY,http://dspace.icsy.de/,
365,DSpace at Kun Shan University: 首頁,http://dspace.lib.ksu.edu.tw:8080/dspace/,http://dspace.lib.ksu.edu.tw:8080/dspace-oai/request
366,DSpace at MIT,http://dspace.mit.edu/,http://dspace.mit.edu/oai/request
367,DSpace at My University,http://repositorio.ute.edu.ec/,
368,DSpace at NCRA,http://ncralib.ncra.tifr.res.in:8080/dspace/,
369,DSpace at New York University,http://dspace.nyu.edu/,http://dspace.nyu.edu/request
370,DSpace at NTUA: Αρχική,http://dspace.lib.ntua.gr/,http://dspace.lib.ntua.gr/dspace-oai/request
371,DSpace at OITA University,http://ir.lib.oita-u.ac.jp/dspace/,http://ir.lib.oita-u.ac.jp/dspace-oai/request
372,DSpace at Rice University,http://rudr.rice.edu/,http://rudr.rice.edu/dspace-oai/request
373,DSpace at Rice University: Home,http://dspace.rice.edu/,
374,DSpace at Ritsumeikan Asia Pacific University,http://dspace.apu.ac.jp/dspace/index.jsp,http://dspace.apu.ac.jp/dspace-oai/request
375,DSpace at Saint Louis University,http://dspace.slu.edu.ph/,http://dspace.slu.edu.ph/dspace-oai/request
376,DSpace at Sunsite,https://dspace.sunsite.utk.edu/index.jsp,
377,DSpace at SUNY,http://dspace.sunyconnect.suny.edu/,
378,DSpace at Tartu University Library,http://dspace.utlib.ee/dspace,http://dspace.utlib.ee/dspace-oai/request
379,DSpace at The College of William and Mary,http://dspace.swem.wm.edu/,http://dspace.swem.wm.edu/oai/request
380,DSpace at the University of Guelph,http://dspace.lib.uoguelph.ca/,http://dspace.lib.uoguelph.ca/dspace-oai/request
381,DSpace at the University of Lethbridge,http://www.uleth.ca/dspace/,http://www.uleth.ca/oai/request
382,DSpace at the University of Namibia Library,https://dspace.unam.na:8443/dspace/,
383,"DSpace at the University of the West Indies, Mona",http://dspace.mona.uwi.edu/,
384,DSpace at the University of Washington Health Sciences Libraries: Home,http://dspace.hsl.washington.edu/dspace/,http://dspace.hsl.washington.edu/dspace-oai/request
385,DSpace at TRANSILVANIA University of Brasov,http://econ.unitbv.ro:8080/jspui/,
386,DSpace at Trinity College Carmarthen,http://dspace.trinity-cm.ac.uk/,http://dspace.trinity-cm.ac.uk/dspace-oai/request
387,DSpace at University of Hyderabad,http://digilib.uohyd.ernet.in/dspace,
388,DSpace at University of Patras,http://repository.upatras.gr/dspace/,
390,DSpace at Cardiff Met,https://repository.cardiffmet.ac.uk/dspace/,https://repository.cardiffmet.ac.uk/dspace-oai/request
391,DSpace at Wesleyan University,http://dspace.wesleyan.edu/dspace/index.jsp,http://dspace.wesleyan.edu/dspace-oai/request
